SampleID_old,DatabaseCode,SampleID,StationCode,SampleDate,SampleDate,Replicate,S2,S2QCmin,D18,D18QCmin,H20,H20QCmin,SoftAlgaeSampleTypesPresent,QualPresent,DiatomSamplePresent,totalDiatomCount,EntityCount,DiatomCountFlag,SoftAlgaeEntityCountFlag,numberPurged,purgedTaxa,propAchMin,QCsedtolPropValvesWithTraits,RAWsedtolhigh,QChaloPropValvesWithTraits,RAWhalo,QCsaprobityPropValvesWithTraits,RAWsapro,QCDOPropValvesWithTraits,RAWDO50,RAWDO100,QCTrophicStatePropValvesWithTraits,RAWeutro,QCNhetPropValvesWithTraits,RAWNhet,QCPtraitPropValvesWithTraits,RAWlowP,QCNtraitPropValvesWithTraits,RAWlowN,QCMotilityPropValvesWithTraits,RAWhighlymot,SCALEDAchMin,SCALEDsedtolhigh,SCALEDhalo,SCALEDsapro,SCALEDDO50,SCALEDDO100,SCALEDeutro,SCALEDNhet,SCALEDlowP,SCALEDlowN,SCALEDhighlymot,highDOCbRAW,highDOCbQCpropBiovolWithTraits,highDOCbQCpropTaxaWithTraits,nonrefbRAW,nonrefbQCpropBiovolWithTraits,nonrefbQCpropTaxaWithTraits,propBiovolChlorRAW,propBiovolChlorQCpropBiovolWithTraits,propBiovolChlorQCpropTaxaWithTraits,highCuspRAW,highCuspQCpropBiovolWithTraits,highCuspQCpropTaxaWithTraits,highDOCspRAW,highDOCspQCpropBiovolWithTraits,highDOCspQCpropTaxaWithTraits,nonrefspRAW,nonrefspQCpropBiovolWithTraits,nonrefspQCpropTaxaWithTraits,lowTPspRAW,lowTPspQCpropBiovolWithTraits,lowTPspQCpropTaxaWithTraits,propBiovolZHRRAW,propBiovolZHRQCpropBiovolWithTraits,propBiovolZHRQCpropTaxaWithTraits,propTaxaZHRspRAW,meanZHRRAW,totalBiovolGreenRAW,totalBiovolCRUSRAW,propGreenCRUSRAW,totalBiovolCRUSQCpropBiovolWithTraits,totalBiovolCRUSQCpropTaxaWithTraits,SCALEDhighCusp,SCALEDhighDOCsp,SCALEDlowTPsp,SCALEDmeanZHR,SCALEDnonrefsp,SCALEDhighDOCb,SCALEDnonrefb,SCALEDpropBiovolZHR,SCALEDpropBiovolChlor,SCALEDpropGreenCRUS
309SED071_4.3.12_1,SWAMP,309SED071_04032012_1,309SED071,4/3/12,4.3.12,1,57,0.875,80,0.67,68,0.67,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,312,Adequate,Adequate,0,,0.1,0.996666667,0.053511706,0.77,0.082251082,0.77,0.904761905,0.75,0.986666667,0.195555556,0.77,0.593073593,0.753333333,0.053097345,0.67,0.417910448,0.72,0.398148148,0.996666667,0.053511706,3,9,8,9,9,3,5,8,6,5,9,0.15776193,0.999834998,0.875,0.157755931,0.999834998,0.875,0.157912998,1,1,0.214285714,0.999834998,0.875,0.214285714,0.999834998,0.875,0.142857143,0.999834998,0.875,0.071428571,0.999834998,0.875,0.842078115,1,1,0.375,0.608539057,0.160012085,0.157727994,0.985725509,1,1,4,8,3,10,8,8,8,9,8,1
902ASTRLC_4.3.13_1,SWAMP,902ASTRLC_04032013_1,902ASTRLC,4/3/13,4.3.13,1,90,0.888888889,70,0.565,79,0.565,Microalgae_Qualitative,Yes,Yes,600,152,Adequate,Inadequate,0,,0.041666667,0.976666667,0.085324232,0.606666667,0.021978022,0.606666667,0.519230769,0.603333333,0.94198895,0.127071823,0.595,0.767507003,0.603333333,0.080110497,0.565,0.150442478,0.576666667,0.147398844,0.976666667,0.081911263,2,8,9,4,8,2,3,8,2,2,8,0,0.990856502,0.888888889,0.234502074,0.990856502,0.888888889,0.232357905,1,1,0,0.990856502,0.888888889,0.125,0.990856502,0.888888889,0.125,0.990856502,0.888888889,0.25,0.990856502,0.888888889,0.555351872,1,1,0.444444444,0.499898158,0.787709776,0,0,1,1,10,10,8,8,8,10,7,6,7,10
905DGCC1x_4.3.13_1,SWAMP,905DGCC1x_04032013_1,905DGCC1x,4/3/13,4.3.13,1,75,0.772727273,68,0.754590985,72,0.754590985,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,599,355,Adequate,Adequate,1,Halamphora bullatoides,0.053422371,0.989983306,0.345699831,0.908180301,0.204044118,0.904841402,0.608856089,0.894824708,0.979477612,0.304104478,0.896494157,0.553072626,0.754590985,0.084070796,0.789649416,0.613107822,0.711185309,0.711267606,0.989983306,0.345699831,2,3,6,5,9,5,6,8,8,9,2,0.938861982,0.979795251,0.863636364,0.938861982,0.979795251,0.863636364,0.934876512,0,0,0.029411765,0.964837811,0.772727273,0.078947368,0.979795251,0.863636364,0.105263158,0.979795251,0.863636364,0.105263158,0.979795251,0.863636364,0.052893534,0,0,0.295454545,0.17417404,0.936973857,0.000400201,0.00042712,0.999975074,0.965517241,9,10,4,3,9,1,1,1,1,10
205COY610_4.30.08_1,SWAMP,205COY610_04302008_1,205COY610,4/30/08,4.30.08,1,92,0.491009957,50,0.711666667,66,0.491009957,Macroalgae_Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.228333333,1,0.12,0.851666667,0.356164384,0.851666667,0.502935421,0.84,0.617063492,0.287698413,0.848333333,0.638506876,0.848333333,0.070726916,0.711666667,0.362997658,0.743333333,0.352017937,1,0.12,7,8,4,4,0,5,5,8,5,5,7,0,0.967601836,0.727272727,0,0.967601836,0.727272727,0.481130489,1,1,0,0.491009957,0.636363636,0,0.967601836,0.727272727,0,0.967601836,0.727272727,0.25,0.967601836,0.727272727,0.508883304,1,1,0.363636364,0.436259834,0.481130489,0,0,1,1,10,10,8,7,10,10,10,5,5,10
405WER318_4.30.09_1,SWAMP,405WER318_04302009_1,405WER318,4/30/09,4.30.09,1,43,1,98,0.695,80,0.695,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.478333333,0.993333333,0,0.698333333,0.066825776,0.695,0.995203837,0.695,1,0.824940048,0.695,0.227817746,0.695,0,0.7,0.902380952,0.746666667,0.841517857,0.993333333,0,10,10,9,10,10,10,10,10,10,10,10,0.991178197,1,1,0.991159078,1,1,0.995594544,1,1,0.2,1,1,0.2,1,1,0.133333333,1,1,0.066666667,1,1,0.004124765,1,1,0.133333333,0.068729049,0.995594544,0.991031921,0.995417189,1,1,4,8,3,2,8,1,1,1,1,1
901S00313_4.30.09_1,SWAMP,901S00313_04302009_1,901S00313,4/30/09,4.30.09,1,90,0.8,76,0.268333333,78,0.268333333,Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0,0.98,0.018707483,0.946666667,0.429577465,0.551666667,0.401812689,0.548333333,0.981762918,0.006079027,0.548333333,0.41337386,0.548333333,0.024316109,0.268333333,0.583850932,0.27,0.580246914,0.98,0.018707483,0,10,2,3,9,0,8,9,8,7,10,0.006129902,0.913891194,0.8,0.001599035,1,0.828571429,0.146957808,1,1,0.035714286,1,0.8,0.071428571,0.913891194,0.8,0.034482759,1,0.828571429,0.172413793,1,0.828571429,0.691198813,1,1,0.485714286,0.588456549,0.620416906,0,0,0.989335522,0.977777778,9,10,6,9,10,9,9,7,8,10
901S06030_4.30.09_1,SWAMP,901S06030_04302009_1,901S06030,4/30/09,4.30.09,1,43,0.933333333,6,0.79,24,0.79,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0,0.963333333,0.460207612,0.943333333,0.607773852,0.936666667,0.208185053,0.936666667,0.604982206,0.137010676,0.936666667,0.807829181,0.935,0.411764706,0.79,0.002109705,0.808333333,0.002061856,0.963333333,0.456747405,0,1,0,0,0,2,2,2,0,0,0,0.679159203,1,1,0.65910349,1,1,0.908829068,1,1,0.142857143,0.999975241,0.933333333,0.4,1,1,0.266666667,1,1,0.133333333,1,1,0.0000248,1,1,0.2,0.10001238,0.908829068,0.659010067,0.725119927,1,1,6,5,5,2,5,3,4,1,1,3
SMC00910_4.30.09_1,SMC,SMC00910_04302009_1,SMC00910,4/30/09,4.30.09,1,27,1,12,0.841666667,11,0.841666667,Epiphyte_Macroalgae_Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0,1,0.416666667,0.89,0.578651685,0.886666667,0.398496241,0.881666667,0.52173913,0.003780718,0.881666667,0.996219282,0.881666667,0.311909263,0.841666667,0.007920792,0.871666667,0.003824092,1,0.213333333,0,2,0,3,0,0,0,4,0,0,5,0.430128077,1,1,0.429982224,1,1,0.429743748,1,1,0.454545455,1,1,0.545454545,1,1,0.272727273,1,1,0,1,1,0.569854274,1,1,0.272727273,0.421290773,0.429743748,0.429742971,0.999998193,1,1,0,3,0,7,5,6,6,6,6,1
207R00567_4.30.13_1,RMC,207R00567_04302013_Algae_SWAMP_1,207R00567,4/30/13,4.30.13,1,43,1,30,0.715,36,0.715,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,,Adequate,Data missing,1,Oscillatoria,0.101666667,0.996666667,0.403010033,0.841666667,0.36039604,0.808333333,0.589690722,0.808333333,0.703092784,0.154639175,0.818333333,0.723014257,0.805,0.182194617,0.715,0.160839161,0.753333333,0.152654867,0.996666667,0.382943144,3,2,3,5,2,3,4,6,2,2,1,0.83317838,1,1,0.333056626,1,1,0.333056626,1,1,0.125,1,1,0.5,1,1,0.25,1,1,0.125,1,1,0.166816924,1,1,0.125,0.145908462,0.500121755,0.333056626,0.665951087,1,1,6,4,4,3,5,2,6,2,6,4
207R00567_4.30.13_2,RMC,207R00567_04302013_Algae_SWAMP_2,207R00567,4/30/13,4.30.13,2,28,0.75,24,0.731666667,30,0.731666667,Epiphyte_Macroalgae_Microalgae,No,Yes,600,,Adequate,Data missing,1,Heteroleibleinia pusilla,0.043333333,0.986666667,0.41722973,0.836666667,0.40438247,0.816666667,0.551020408,0.816666667,0.671428571,0.093877551,0.823333333,0.793522267,0.816666667,0.234693878,0.731666667,0.086560364,0.771666667,0.082073434,0.986666667,0.400337838,2,2,3,5,1,2,3,5,1,1,1,0.88931517,0.90033463,0.75,0.444657585,0.90033463,0.75,0.400340622,1,1,0.166666667,0.90033463,0.75,0.666666667,0.90033463,0.75,0.5,0.90033463,0.75,0.166666667,0.90033463,0.75,0.099651887,1,1,0.25,0.174825943,0.499992509,0.400340622,0.800693241,0.999986517,0.875,5,1,6,3,0,1,5,1,6,2
206R00551_4.30.14_1,RMC,206R00551_04302014_Algae_SWAMP_1,206R00551,4/30/14,4.30.14,1,38,0.041116351,18,0.680067002,21,0.041116351,Microalgae_Qualitative,Yes,Yes,597,,Adequate,Data missing,1,Diatoma problematica,0,0.979899497,0.451282051,0.897822446,0.76119403,0.877721943,0.414122137,0.877721943,0.595419847,0.007633588,0.891122278,0.964285714,0.871021776,0.057692308,0.680067002,0,0.69681742,0,0.979899497,0.44957265,0,1,0,3,0,0,0,8,0,0,0,0,1,1,0,1,1,0,1,1,0.5,0.041116351,0.5,0.25,1,1,0.25,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,8,0,0,5,10,10,0,10,10
901NP9FLC_4.30.14_1,SWAMP,901NP9FLC_04302014_1,901NP9FLC,4/30/14,4.30.14,1,68,0.846153846,72,0.796666667,70,0.796666667,Microalgae_Qualitative,Yes,Yes,600,327,Adequate,Adequate,0,,0.181666667,0.996666667,0.036789298,0.833333333,0.074,0.833333333,0.85,0.83,0.929718876,0.218875502,0.833333333,0.78,0.83,0.054216867,0.796666667,0.230125523,0.825,0.254545455,0.996666667,0.036789298,6,9,8,8,8,4,3,8,3,3,9,0.008192064,0.998001222,0.923076923,0.006091216,0.998001222,0.961538462,0.729236654,0,0,0.136363636,0.971946351,0.846153846,0.125,0.998001222,0.923076923,0.12,0.998001222,0.961538462,0.12,0.998001222,0.961538462,0.131899689,0,0,0.192307692,0.162103691,0.727779072,0,0,0.998001222,0.962962963,6,10,4,3,8,9,9,2,3,10
901NP9FLC_4.30.14_2,SWAMP,901NP9FLC_04302014_2,901NP9FLC,4/30/14,4.30.14,2,67,0.816510859,78,0.835,74,0.816510859,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.16,1,0.025,0.85,0.045098039,0.85,0.876470588,0.841666667,0.964356436,0.19009901,0.85,0.803921569,0.841666667,0.041584158,0.835,0.191616766,0.85,0.192156863,1,0.025,5,9,9,9,9,3,3,9,3,3,9,0.003609152,0.816510859,0.888888889,0.518773197,0.997525281,0.925925926,0.912123964,0,0,0.130434783,0.993945465,0.851851852,0.125,0.816510859,0.888888889,0.12,0.997525281,0.925925926,0.12,0.997525281,0.925925926,0.034459073,0,0,0.185185185,0.109822129,0.920620952,0,0,0.999213052,0.973684211,6,10,4,2,8,9,5,1,1,10
309CAW178_4.30.15_1,SWAMP,309CAW178_04302015_1,309CAW178,4/30/15,4.30.15,1,83,0.647058824,NA,NA,NA,NA,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,No,NA,312,Inadequate,Adequate,4,"""Anabaena portoricensis",Anabaena portoricensis,Cylindrospermum licheniforme,"Trichormus sp 1""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0.003594104,0.958514566,0.676470588,0.002804246,0,0,0.003871915,0.98973961,0.852941176,0.045454545,0.957864262,0.647058824,0.130434783,0.958514566,0.676470588,0.086956522,0.958514566,0.676470588,0.086956522,0,0,0.905949318,0.98973961,0.852941176,0.411764706,0.658857012,0.743791695,0,0,0,0,8,10,3,10,9,9,9
403M05771_4.30.15_1,SMC,403M05771_04302015_1,403M05771,4/30/15,4.30.15,1,58,0.523809524,NA,0,NA,0,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,No,0,322,Inadequate,Adequate,0,,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999722793,0.99996267,0.714285714,0.00000121,0.99996267,0.714285714,7.89E-08,1,1,0.181818182,0.999780492,0.523809524,0.266666667,0.99996267,0.714285714,0.066666667,0.99996267,0.714285714,0.066666667,0.99996267,0.714285714,0,1,1,0,0,7.89E-08,0,0,1,1,5,7,3,0,10,1,10,0,10,10
404R4S009_4.30.15_1,SWAMP,404R4S009_04302015_1,404R4S009,4/30/15,4.30.15,1,50,0.791666667,20,0.771084337,36,0.771084337,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,581,300,Adequate,Adequate,3,"""Halamphora punctata",Nitzschia balcanica,"Rhoicosphenia lowei""",0,1,0.450946644,0.86919105,0.592079208,0.846815835,0.276422764,0.803786575,0.55888651,0.128479657,0.838209983,0.864476386,0.795180723,0.064935065,0.771084337,0.03125,0.750430293,0.112385321,1,0.447504303,0,1,0,1,0,2,2,8,1,2,0,0.446791008,0.999865231,0.875,0.446690033,0.999865231,0,0,1,1,0.105263158,0.989940678,0.791666667,0.238095238,0.999865231,0.875,0.238095238,0.999865231,0.875,0.095238095,0.999865231,0,0,1,1,0.125,0.08731138,0.730915074,0.446604848,0.611021532,1,1,7,8,3,2,6,5,5,1
801M12617_4.30.15_1,SMC,801M12617_04302015_1,801M12617,4/30/15,4.30.15,1,38,0.627906977,NA,0,NA,0,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,No,0,495,Inadequate,Adequate,1,Pseudostaurosira sp 1,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919409657,0.981614378,0.720930233,0.919221474,0.981614378,0.720930233,0.959990059,0,0,0.185185185,0.979325586,0.627906977,0.290322581,0.981614378,0.720930233,0.193548387,0.981614378,0.720930233,0.032258065,0.981614378,0.720930233,0.031677071,0,0,0.093023256,0.062350163,0.967923997,0.901055963,0.930916028,0.997443592,0.918032787,5,7,2,1,7,1,1,1,1,1
901M14118_4.30.15_1,SMC,901M14118_04302015_1,901M14118,4/30/15,4.30.15,1,35,0.666666667,NA,0,NA,0,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,No,0,332,Inadequate,Adequate,1,Navicula brasiliana,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988788085,0.999804072,0.75,0.988733604,0.999804072,0.75,0.988660109,0,0,0.25,0.99978829,0.666666667,0.277777778,0.999804072,0.75,0.222222222,0.999804072,0.75,0.055555556,0.999804072,0.75,0.010820554,0,0,0.125,0.067910277,0.988659263,0.988499937,0.999838847,0.999859266,0.9,3,7,2,2,6,1,1,1,1,1
901BELOLV_4.4.13_1,SWAMP,901BELOLV_04042013_1,901BELOLV,4/4/13,4.4.13,1,87,0.692307692,74,0.708263069,75,0.692307692,Microalgae_Qualitative,Yes,Yes,593,318,Adequate,Adequate,1,Luticola ventricosa,0.001686341,0.976391231,0.053540587,0.715008432,0.101415094,0.715008432,0.379716981,0.708263069,0.952380952,0.130952381,0.689713322,0.80195599,0.708263069,0.035714286,0.708263069,0.211904762,0.718381113,0.227699531,0.976391231,0.053540587,1,9,8,2,8,2,3,9,3,3,9,0.002651591,0.898789043,0.807692308,0.002651591,0.898789043,0.807692308,0,1,1,0,0.864940769,0.692307692,0.047619048,0.898789043,0.807692308,0.095238095,0.898789043,0.807692308,0.095238095,0.898789043,0.807692308,0.991906251,1,1,0.576923077,0.784414664,0,0,0,1,1,10,10,3,10,9,9,9,10,10,10
719BMCPRE_4.6.15_1,SWAMP,719BMCPRE_04062015_1,719BMCPRE,4/6/15,4.6.15,1,85,0.842105263,16,0.846410684,39,0.842105263,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,599,305,Adequate,Adequate,1,Hantzschia distinctepunctata,0,1,0.547579299,0.956594324,0.60034904,0.951585977,0.6,0.946577629,0.911816578,0.047619048,0.951585977,0.864912281,0.946577629,0.529100529,0.846410684,0.033530572,0.886477462,0.107344633,1,0.547579299,0,0,0,5,7,1,2,0,1,2,0,0.17451834,0.999978713,0.894736842,0.00000362,0.999978713,0.894736842,0.000000131,1,1,0.125,0.999978686,0.842105263,0.235294118,0.999978713,0.894736842,0.058823529,0.999978713,0.894736842,0.235294118,0.999978713,0.894736842,0.825452408,1,1,0.315789474,0.570620941,0.82019216,0,0,1,1,6,8,8,9,10,8,10,9,10,10
719MISSCK_4.6.15_1,SWAMP,719MISSCK_04062015_1,719MISSCK,4/6/15,4.6.15,1,57,0.866666667,92,0.956594324,75,0.866666667,Macroalgae_Microalgae,No,Yes,599,300,Adequate,Adequate,1,Encyonema evergladianum,0.499165275,1,0.030050083,0.989983306,0.02529511,0.978297162,0.957337884,0.973288815,0.989708405,0.922813036,0.988313856,0.081081081,0.973288815,0.015437393,0.956594324,0.958115183,0.98163606,0.94047619,1,0.030050083,10,9,9,10,9,10,10,9,10,10,9,0.999973983,0.999997937,0.933333333,0.999951709,0.999997937,0.933333333,0.999950629,1,1,0.153846154,0.999995015,0.866666667,0.214285714,0.999997937,0.933333333,0.142857143,0.999997937,0.933333333,0,0.999997937,0.933333333,0.0000105,1,1,0.2,0.100005253,0.999950629,0,0,1,1,6,8,0,2,8,1,0,1,0,10
909S00282_4.6.15_1,SWAMP,909S00282_04062015_1,909S00282,4/6/15,4.6.15,1,75,0.714285714,64,0.694117647,64,0.694117647,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,595,307,Adequate,Adequate,5,"""Anabaena californica",Gomphonema pseudobohemicum,Nostoc cf pruniforme,Sellaphora rectangularis,"Tribonema delicatissimum""",0.023529412,1,0.235294118,0.845378151,0.103379722,0.816806723,0.695473251,0.803361345,0.838912134,0.129707113,0.796638655,0.662447257,0.805042017,0.14822547,0.694117647,0.486682809,0.729411765,0.502304147,1,0.198319328,1,5,8,6,6,2,4,7,6,6,5,0.005761969,0.968227697,0.785714286,0,0,0.785714286,0.11096528,0.999074574,0.928571429,0.1,0.961384311,0.714285714,0.121212121,0.968227697,0.785714286,0.121212121,0.968227697,0.785714286,0,0,0.785714286,0.732741282,0.999074574,0.928571429,0.238095238,0.48541826,0.459325334,0,0,0,0,7,10,2,8,8,9
909S00282_4.6.15_2,SWAMP,909S00282_04062015_2,909S00282,4/6/15,4.6.15,2,72,0.775,68,0.695652174,65,0.695652174,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,598,320,Adequate,Adequate,4,"""Luticola ventricosa",Tribonema delicatissimum,Anabaena californica,"Nostoc cf pruniforme""",0.010033445,1,0.162207358,0.852842809,0.090196078,0.842809365,0.726190476,0.802675585,0.825,0.102083333,0.81270903,0.594650206,0.794314381,0.145263158,0.695652174,0.538461538,0.712374582,0.572769953,1,0.128762542,1,7,8,7,5,2,5,7,7,7,7,0.002809826,0.994115831,0.85,0.001163794,0,0,0.479495761,1,0.95,0.096774194,0.991928454,0.775,0.147058824,0.994115831,0.85,0.117647059,0.994115831,0.85,0.058823529,0,0,0.470731837,1,0.95,0.225,0.347865918,0.585004676,0,0,1,0,7,9,2,6,9,9,9
719BMCPRE_4.7.14_1,SWAMP,719BMCPRE_04072014_1,719BMCPRE,4/7/14,4.7.14,1,60,0.769230769,30,0.44288225,39,0.44288225,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,569,301,Adequate,Adequate,0,,0.005272408,0.975395431,0.502702703,0.637961336,0.338842975,0.636203866,0.14640884,0.623901582,0.788732394,0.042253521,0.630931459,0.874651811,0.623901582,0.225352113,0.44288225,0.091269841,0.578207381,0.306990881,0.975395431,0.502702703,1,0,4,0,4,1,2,5,2,4,0,0.000000252,0.959983711,0.769230769,0.000000146,0.959983711,0.769230769,0,1,1,0.1,0.959983711,0.769230769,0.3,0.959983711,0.769230769,0.1,0.959983711,0.769230769,0,0.959983711,0.769230769,0.040016112,1,1,0.230769231,0.135392671,0,0,0,1,1,7,7,0,3,9,10,10,1,10,10
719NP7AZC_4.7.15_1,SWAMP,719NP7AZC_04072015_1,719NP7AZC,4/7/15,4.7.15,1,83,0.52300935,72,0.39212828,71,0.39212828,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,686,357,Adequate,Adequate,14,"""Anabaena cf subcylindrica",Anabaena portoricensis,Anabaena subcylindrica,Chroomonas sp 4,Dolichospermum flosaquae,Dolichospermum flosaquae,Geminella ellipsoidea,Geminella ellipsoidea,Hantzschia distinctepunctata,Nostoc carneum,Nostoc carneum,Nostoc carneum,Staurastrum alternans,"Tribonema delicatissimum""",0,1,0.386297376,0.702623907,0.020746888,0.683673469,0.682302772,0.403790087,0.996389892,0.140794224,0.683673469,0.375266525,0.39212828,0.07063197,0.482507289,0.649546828,0.609329446,0.669856459,1,0.386297376,0,2,9,6,9,2,8,8,8,8,1,0.0000248,0.533753098,0.733333333,0.009582339,0.533753098,0.733333333,0.07555236,1,1,0,0,0.644444444,0.090909091,0.533753098,0.733333333,0.060606061,0.533753098,0.733333333,0,0,0,0,1,1,0,0,0,0
719NP7BNC_4.7.15_1,SWAMP,719NP7BNC_04072015_1,719NP7BNC,4/7/15,4.7.15,1,83,0.709090909,62,0.305227656,66,0.305227656,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,593,623,Adequate,Adequate,15,"""Anabaena catenula",Anabaena catenula,Anabaena catenula,Anabaena catenula,Cylindrospermum majus,Diadesmis templiniana,Dolichospermum flosaquae,Dolichospermum flosaquae,Dolichospermum flosaquae,Dolichospermum flosaquae,Geminella cf ellipsoidea,Gloeocystisáplanctonica,Hantzschia distinctepunctata,Tetrachrysis dendroides,"Tribonema delicatissimum""",0.008431703,1,0.537942664,0.477234401,0.017667845,0.468802698,0.794964029,0.403035413,0.974895397,0.456066946,0.472175379,0.3,0.403035413,0.046025105,0.305227656,0.303867403,0.330522766,0.301020408,1,0.532883642,1,0,9,8,9,7,9,9,4,4,0,0.00000796,0.837720634,0.8,0.00000463,0.837720634,0.8,0.063525292,0.999994555,0,0,0.805977784,0.709090909,0.090909091,0.837720634,0.8,0.068181818,0.837720634,0,0,0,0,0,0,0,0,0,0
719NP7TWP_4.7.15_1,SWAMP,719NP7TWP_04072015_1,719NP7TWP,4/7/15,4.7.15,1,82,0.609529006,72,0.568296796,71,0.568296796,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,593,330,Adequate,Adequate,5,"""Anabaena subcylindrica",Dolichospermum cf flosaquae,Dolichospermum cf flosaquae,Dolichospermum flosaquae,"Hantzschia distinctepunctata""",0.064080944,1,0.177065767,0.81450253,0.016563147,0.777403035,0.451193059,0.71163575,0.924170616,0.187203791,0.811129848,0.536382536,0.728499157,0.12037037,0.568296796,0.394658754,0.755480607,0.426339286,1,0.177065767,2,7,9,3,8,3,6,7,5,5,6,0.0000161,0.609808179,0.72972973,6,0,0.72972973,0.007038602,0.999999985,0.972972973,0.04,0.609529006,0.675675676,0.074074074,0.609808179,0.72972973,0.037037037,0.609808179,0.72972973,0,0,0.72972973,0.685867115,0.999999985,0.972972973,0.378378378,0.532122746,0.348231987,0,0,0,0,8,10,3,8,10,10
911KCKCRx_4.7.15_1,SWAMP,911KCKCRx_04072015_1,911KCKCRx,4/7/15,4.7.15,1,82,0.65625,NA,NA,NA,NA,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,No,NA,315,Inadequate,Adequate,7,"""Anabaena portoricensis",Cylindrospermum licheniforme,Cylindrospermum majus,Tetrasporopsis fuscescens,Tetrasporopsis fuscescens,Tetrasporopsis fuscescens,"Tribonema delicatissimum""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,0.0000126,0,0,0.00000246,0.936833278,0.8125,0.341874361,0.940022265,0.9375,0.047619048,0.926460308,0.65625,0.115384615,0.936833278,0.8125,0.038461538,0,0,0.076923077,0.936833278,0.8125,0.630179346,0.940022265,0.9375,0.3125,0,0,0,0,0,0,8,10,3,8
911NP9ATC_4.7.15_1,SWAMP,911NP9ATC_04072015_1,911NP9ATC,4/7/15,4.7.15,1,73,0.624627342,NA,NA,NA,NA,Epiphyte_Macroalgae_Microalgae,No,No,NA,334,Inadequate,Adequate,1,Cyanophyceae 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213352371,0.624627342,0.84,0.0000212,0.905859808,0.88,0.368640502,1,1,0.052631579,0.90564089,0.76,0.142857143,0.624627342,0.84,0.045454545,0.905859808,0.88,0.045454545,0.905859808,0.88,0.496575452,1,1,0.16,0.328287726,0.655497619,0,0,0.999946291,0.972972973,8,9,2,5,10,8,10,5,6,10
911NP9ATC_4.7.15_2,SWAMP,911NP9ATC_04072015_2,911NP9ATC,4/7/15,4.7.15,2,80,0.724137931,NA,NA,NA,NA,Epiphyte_Macroalgae_Microalgae,No,No,NA,334,Inadequate,Adequate,1,Cyanophyceae 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026521854,0.853362473,0.862068966,0.0000141,0.966320984,0.896551724,0.226902687,1,1,0.095238095,0.966130581,0.724137931,0.16,0.853362473,0.862068966,0.038461538,0.966320984,0.896551724,0.115384615,0.966320984,0.896551724,0.745255534,1,1,0.24137931,0.493317422,0.80028646,0,0,0.999924455,0.952380952,7,9,4,8,10,9,10,8,7,10
